Artist,Album,Year,Popularity,Duration,Cover,ID,Language,acousticness,danceability,energy,instrumentalness,loudness,mode,speechiness,tempo,valence,liveness
Flo Milli,"Ho, why is you here ?",2020,62,30.0,https://i.scdn.co/image/ab67616d0000b2733ae4c6b039dd0433a53631bb,49FIsErcdC5rfTFhRpPZ7P,English,0.182,0.864,0.725,0.0,-4.698,0.5,0.259,121.302,0.733,0.143
Flo Rida,Wild Ones,2012,78,37.8,https://i.scdn.co/image/ab67616d0000b273871d85943145dde548f4ae09,7eLwoxxWs6lfkVYJGkGNbk,English,0.086,0.698,0.849,0.0,-4.817,0.3,0.081,125.727,0.515,0.213
Flo Rida,Only One Flo (Part 1),2010,70,27.3,https://i.scdn.co/image/ab67616d0000b273c0ddb38854cde41708d606a1,1TwNATuAqnNjTd5BSvFZlS,English,0.028,0.707,0.801,0.0,-4.519,0.75,0.056,132.498,0.609,0.154
Flo Rida,R.O.O.T.S. (Route of Overcoming the Struggle),2009,38,51.2,https://i.scdn.co/image/ab67616d0000b273c36d517cb9008d82662eb359,1O3WPkoASRsSlZrB6gaMO2,English,0.044,0.655,0.773,0.0,-5.75,0.615,0.141,115.985,0.503,0.186
Flo Rida,Mail on Sunday,2008,73,53.5,https://i.scdn.co/image/ab67616d0000b273f9bd7a6c772ac496015be3f8,5j1wrOAOm5KFd17pPiSvle,English,0.096,0.747,0.728,0.0,-6.116,0.357,0.137,124.263,0.458,0.202
Florence + The Machine,Dance Fever (Complete Edition),2023,60,61.7,https://i.scdn.co/image/ab67616d0000b2733a10ef0d61ed15315d6b0ef3,6a15PoOmOueHCdogzhHRbh,English,0.494,0.558,0.41,0.065,-10.769,0.556,0.079,115.64,0.173,0.151
Florence + The Machine,Dance Fever (Deluxe),2022,45,66.8,https://i.scdn.co/image/ab67616d0000b273ddbb536367e2284186d1ede5,0uGwPmqo2DtXd0VqJOG9DD,English,0.464,0.58,0.487,0.052,-8.397,0.632,0.062,118.96,0.198,0.153
Florence + The Machine,Dance Fever,2022,69,47.2,https://i.scdn.co/image/ab67616d0000b2735fd9e21618182df7d70b2186,4ohh1zQ4yybSK9FS7LLyDE,English,0.427,0.575,0.469,0.071,-8.788,0.5,0.067,112.028,0.169,0.161
Florence + The Machine,High As Hope,2018,63,40.0,https://i.scdn.co/image/ab67616d0000b273d36d0f06096fa07f18b8e8a2,0pKZJj9GzcKPCS8r4IaksA,English,0.585,0.508,0.434,0.0,-7.954,0.6,0.051,99.045,0.265,0.164
Florence + The Machine,"How Big, How Blue, How Beautiful (Deluxe)",2015,56,69.9,https://i.scdn.co/image/ab67616d0000b273b817e6d059a825ae6a2fdb3f,0Om2TWqroaCLQamQME3bD2,English,0.281,0.458,0.691,0.0,-5.952,0.438,0.046,126.694,0.331,0.164
Florence + The Machine,"How Big, How Blue, How Beautiful",2015,47,48.8,https://i.scdn.co/image/ab67616d0000b273749edeb8bb7308fcb146badc,2btszoya78vyT8fwelmVnz,English,0.31,0.416,0.675,0.001,-5.877,0.455,0.045,123.745,0.293,0.14
Florence + The Machine,Ceremonials,2011,45,72.3,https://i.scdn.co/image/ab67616d0000b27334e21d0a51baa21dc4091b96,3tFAP5BTa1lwUp7lLJ9FlG,English,0.085,0.474,0.764,0.003,-4.971,0.625,0.043,118.655,0.299,0.178
Florence + The Machine,Between Two Lungs,2010,55,95.5,https://i.scdn.co/image/ab67616d0000b2738fcd165e3cc600c1364eb6bc,1iA9sq6Ldnw1HP1YXpa8jh,English,0.317,0.512,0.684,0.002,-5.427,0.64,0.074,123.043,0.372,0.425
Florence + The Machine,Lungs (10th Anniversary Edition),2009,44,79.2,https://i.scdn.co/image/ab67616d0000b27399daa3b1fc7539c7caade270,58nHLzYWPr0YhsECvy7Ihw,English,0.35,0.531,0.61,0.006,-6.229,0.667,0.069,130.319,0.297,0.201
Florence + The Machine,Lungs,2009,38,64.0,https://i.scdn.co/image/ab67616d0000b2730baf707aa7c4020245f2ac67,2KAK58PimXHF4lSoKO3RxA,English,0.289,0.522,0.698,0.057,-5.837,0.632,0.074,132.119,0.304,0.18
Florence + The Machine,Lungs (Deluxe Edition),2009,72,83.6,https://i.scdn.co/image/ab67616d0000b2730672b0f8756ae2af86e8a5ce,2FgknX5e7fJlriQtxvpLhZ,English,0.262,0.527,0.695,0.01,-5.675,0.542,0.076,121.45,0.335,0.214
Flume,"Arrived Anxious, Left Bored",2023,49,37.5,https://i.scdn.co/image/ab67616d0000b273b8b52a45febd841c123abbdd,5ezxjgdqnqTr3aTff07RGK,English,0.221,0.493,0.554,0.368,-6.855,0.5,0.054,112.29,0.243,0.209
Flume,Things Don't Always Go The Way You Plan,2023,48,34.9,https://i.scdn.co/image/ab67616d0000b27302628e62ad0886bec321bd51,6JlmbLrsozWe61rYTVsG7n,English,0.229,0.552,0.566,0.383,-7.944,0.7,0.146,114.346,0.299,0.188
Flume,Palaces,2022,56,46.4,https://i.scdn.co/image/ab67616d0000b2731532dc38ec09b126b954499f,2V1L71NRmzGYsqOqnjGimb,English,0.174,0.506,0.657,0.25,-4.35,0.385,0.067,111.862,0.307,0.205
Flume,Hi This Is Flume (Mixtape),2019,52,38.4,https://i.scdn.co/image/ab67616d0000b27359aaefba0f8d74f0054ff1a3,2Vx9FC6Um8i6kEtY7HNswB,English,0.15,0.553,0.674,0.227,-6.28,0.529,0.232,122.616,0.333,0.42
Flume,Skin,2016,64,60.6,https://i.scdn.co/image/ab67616d0000b273750d4a1b362296d1b815a223,4NZWRpoMuXaHU7csTjWdB5,English,0.341,0.479,0.613,0.196,-6.57,0.438,0.135,108.698,0.283,0.161
Flume,Flume: Deluxe Edition,2012,56,111.0,https://i.scdn.co/image/ab67616d0000b27354a01535b21aed50a7bcb8d4,1yc3Ldus5BkJBVX9mSFMt4,English,0.115,0.528,0.664,0.153,-6.96,0.364,0.098,115.797,0.279,0.265
Flume,Flume,2012,45,50.0,https://i.scdn.co/image/ab67616d0000b273e20899c9d33b8ee14274af77,54dY3hrGWMOSPpUGZZJbFR,English,0.089,0.533,0.626,0.131,-6.67,0.4,0.08,116.806,0.278,0.199
Foals,Life Is Dub,2023,39,43.4,https://i.scdn.co/image/ab67616d0000b27349d52fdec37011fc427928b4,3dlXYqVSjZqtTztu6sZRJN,English,0.004,0.695,0.849,0.782,-5.786,0.4,0.043,118.761,0.503,0.197
Foals,Life Is Yours,2022,58,42.0,https://i.scdn.co/image/ab67616d0000b273408cece71a6d1cdcf2d4ad15,7CBK26TFXHyt2l6NQcXIsq,English,0.01,0.649,0.853,0.572,-4.454,0.636,0.044,119.152,0.698,0.094
Foals,Collected Reworks,2020,54,260.3,https://i.scdn.co/image/ab67616d0000b27349c1db5993c70afdd56ed2f9,7zcs8suJrmuB0mO3LehxLO,English,0.123,0.638,0.724,0.426,-7.768,0.45,0.071,123.179,0.379,0.138
Foals,Everything Not Saved Will Be Lost Part II,2019,52,59.6,https://i.scdn.co/image/ab67616d0000b273bece64c47957bcf1da2e40d3,3tXNwhv4GZQDHCOb4p5kcS,English,0.266,0.477,0.689,0.371,-7.74,0.5,0.041,110.314,0.341,0.156
Foals,Everything Not Saved Will Be Lost Part I,2019,53,39.2,https://i.scdn.co/image/ab67616d0000b273745e8104cd9d030670ea321f,6uVaLj0YV3mWRFUw4xJ6eR,English,0.258,0.415,0.776,0.292,-4.534,0.5,0.056,133.922,0.45,0.168
Foals,What Went Down,2015,63,87.8,https://i.scdn.co/image/ab67616d0000b273b036f68e97ce9f5372bfb350,0RyCpIKlCV0kgEuzrmp73O,English,0.307,0.486,0.651,0.45,-8.096,0.444,0.044,124.282,0.345,0.217
Foals,Holy Fire,2013,62,87.4,https://i.scdn.co/image/ab67616d0000b2738b04dacf186124a62bc667a7,6SBkXTPlJ3oEaFwRm5o2lD,English,0.402,0.524,0.585,0.577,-10.922,0.389,0.045,116.869,0.328,0.156
Foals,Tapes,2012,31,212.6,https://i.scdn.co/image/ab67616d0000b273146cda97621f90176f3041f4,1CIUO7SftEAYrEmSCSrOG1,English,0.092,0.706,0.681,0.498,-9.398,0.565,0.076,118.028,0.545,0.162
Foals,Total Life Forever,2010,54,60.5,https://i.scdn.co/image/ab67616d0000b273b0303486d8c9b6a8deb61012,670h50t8E3LwP2bGqxGi6E,English,0.16,0.481,0.713,0.455,-7.941,0.538,0.046,135.495,0.336,0.149
Foals,Antidotes,2008,50,86.8,https://i.scdn.co/image/ab67616d0000b27378e62a33f64526e737dab482,5zUndTRjHpsB5UTsPp5MeM,English,0.061,0.569,0.84,0.319,-6.288,0.35,0.059,142.074,0.597,0.196
Foo Fighters,But Here We Are,2023,69,48.2,https://i.scdn.co/image/ab67616d0000b27384c85afa887f664fef3c5e8a,4wp4aWWpoYfNcspimVAnel,English,0.014,0.375,0.748,0.015,-5.2,0.8,0.056,135.04,0.334,0.185
Foo Fighters,Medicine At Midnight,2021,58,36.6,https://i.scdn.co/image/ab67616d0000b273593dc79bc85aa974a98d8cd6,1FyNZvJ6MHO01kl3ySMPdc,English,0.006,0.578,0.862,0.022,-5.027,0.778,0.053,126.457,0.542,0.115
Foo Fighters,Concrete and Gold,2017,60,48.4,https://i.scdn.co/image/ab67616d0000b273bc02d6e90da76957899eee36,6KMkuqIwKkwUhUYRPL6dUc,English,0.079,0.401,0.64,0.11,-9.372,0.636,0.051,135.01,0.384,0.274
Foo Fighters,Sonic Highways,2014,54,42.1,https://i.scdn.co/image/ab67616d0000b27378425bdddbcb0e2726f14bf2,2qwN15acAl3sm3Idce5vK9,English,0.0,0.338,0.782,0.06,-5.715,0.75,0.057,150.095,0.356,0.125
Foo Fighters,Wasting Light,2011,67,47.9,https://i.scdn.co/image/ab67616d0000b273cdac19bbaee5cc123edcc26f,5lnQLEUiVDkLbFJHXHQu9m,English,0.0,0.446,0.818,0.085,-4.492,0.455,0.039,132.394,0.478,0.241
Foo Fighters,"Echoes, Silence, Patience & Grace",2007,72,51.2,https://i.scdn.co/image/ab67616d0000b27383e260c313dc1ff1f17909cf,3ilXDEG0xiajK8AbqboeJz,English,0.209,0.479,0.627,0.072,-7.42,0.917,0.038,131.758,0.345,0.11
Foo Fighters,In Your Honor,2005,70,83.4,https://i.scdn.co/image/ab67616d0000b2736c44679425e2695001b35d72,2eprpJCYbCbPZRKVGIEJxZ,English,0.226,0.473,0.687,0.044,-7.56,0.85,0.052,135.096,0.319,0.19
Foo Fighters,One By One (Expanded Edition),2002,69,78.3,https://i.scdn.co/image/ab67616d0000b273b00ee453b3496535eaa6e4b3,1zQ6F8gMagKcPL4SoA80cx,English,0.044,0.487,0.845,0.021,-4.63,0.588,0.063,131.015,0.455,0.298
Foo Fighters,There Is Nothing Left To Lose,1999,71,46.3,https://i.scdn.co/image/ab67616d0000b2731759635c92b6314d3d3c9fe9,28q2N44ocJECgf8sbHEDfY,English,0.002,0.5,0.9,0.125,-4.213,0.909,0.044,131.465,0.454,0.242
Foo Fighters,The Colour And The Shape,1997,79,50.2,https://i.scdn.co/image/ab67616d0000b2730389027010b78a5e7dce426b,30ly6F6Xl0TKmyBCU50Khv,English,0.091,0.385,0.792,0.207,-6.05,0.714,0.057,130.821,0.392,0.209
Foo Fighters,Foo Fighters,1995,65,44.1,https://i.scdn.co/image/ab67616d0000b273126420226a30aa75a2f52691,4EnNuo8fG7dMoxMefbApRY,English,0.041,0.306,0.901,0.232,-7.829,1.0,0.067,141.831,0.313,0.204
Foster The People,Torches X (Deluxe Edition),2021,50,81.0,https://i.scdn.co/image/ab67616d0000b2732a7c5282d36679b7a80b3048,2wu3EA8IvohnL7Ik88Usl9,English,0.065,0.669,0.817,0.041,-5.566,0.5,0.059,126.41,0.654,0.169
Foster The People,Sacred Hearts Club,2017,66,41.7,https://i.scdn.co/image/ab67616d0000b273ca02f2ecba4a803b191c7eab,5lFvZh6pCTJzr9UStebyCF,English,0.069,0.533,0.769,0.2,-5.787,0.167,0.051,123.349,0.459,0.276
Foster The People,Supermodel,2014,59,48.1,https://i.scdn.co/image/ab67616d0000b2733fa1cde08a07e944779fc433,22cFcAQkydpTzeSKQZEKv0,English,0.251,0.487,0.687,0.049,-7.36,0.545,0.046,116.918,0.418,0.241
Foster The People,Torches,2011,77,38.4,https://i.scdn.co/image/ab67616d0000b273121d5f92cf90576907dfb1e5,7Kmmw7Z5D2UD5MVwdm10sT,English,0.04,0.651,0.876,0.024,-4.923,0.4,0.064,122.599,0.642,0.161
Frank Ocean,Blonde,2016,86,60.3,https://i.scdn.co/image/ab67616d0000b273c5649add07ed3720be9d5526,3mH6qwIy9crq0I9YQbOuDf,English,0.719,0.515,0.392,0.002,-11.104,0.647,0.188,109.642,0.443,0.21
Frank Ocean,channel ORANGE,2012,84,55.8,https://i.scdn.co/image/ab67616d0000b2737aede4855f6d0d738012e2e5,392p3shh2jkxUxY2VHvlH8,English,0.399,0.547,0.483,0.161,-10.393,0.647,0.143,112.035,0.398,0.273
fun.,Some Nights,2012,70,50.5,https://i.scdn.co/image/ab67616d0000b27305fb4e9947c6edaf3836766e,7iycyHwOW2plljYIK6I1Zo,English,0.203,0.478,0.668,0.0,-6.165,0.833,0.067,136.841,0.465,0.195
fun.,Aim and Ignite (Deluxe Version),2009,51,64.1,https://i.scdn.co/image/ab67616d0000b273cbb38cf3f5a5abe064afa94a,39vNHJ3nDr6oO9mWLrRpsI,English,0.28,0.587,0.608,0.002,-6.458,1.0,0.055,123.972,0.523,0.187
Future,I NEVER LIKED YOU,2022,68,65.5,https://i.scdn.co/image/ab67616d0000b2737e83b7d94b668d9ea94fe7ec,6ViO9Wx6dWzeUq6DmGTaHl,English,0.079,0.754,0.601,0.0,-6.187,0.5,0.243,126.37,0.365,0.15
Future,Pluto x Baby Pluto (Deluxe),2020,62,82.8,https://i.scdn.co/image/ab67616d0000b2738efe5b8d9a3544b98aa6a85e,3aITAVBURujVe8fhI2seeR,English,0.113,0.806,0.614,0.0,-6.246,0.583,0.232,141.556,0.48,0.19
Future,Pluto x Baby Pluto,2020,66,54.5,https://i.scdn.co/image/ab67616d0000b27357928e0363878a71692e6a1f,48xpWR8K6CGpy3ETAym3pt,English,0.069,0.802,0.604,0.0,-6.371,0.562,0.281,143.348,0.49,0.202
Future,High Off Life,2020,73,70.3,https://i.scdn.co/image/ab67616d0000b273935d8d5369bc55e74a39303e,4bNPOFOzxGhF5jhfIK6lit,English,0.111,0.827,0.569,0.0,-7.651,0.524,0.283,126.704,0.395,0.148
Future,Future Hndrxx Presents: The WIZRD,2019,65,62.0,https://i.scdn.co/image/ab67616d0000b273e111437ad4fd3f50c8461ec5,3LpIwZdzFwc10psLingT8x,English,0.081,0.765,0.628,0.003,-5.829,0.7,0.217,139.507,0.352,0.214
Future,Future & Juice WRLD Present... WRLD ON DRUGS,2018,71,49.6,https://i.scdn.co/image/ab67616d0000b273644c510e8d4c02ae69028297,6P9PZjWXoCRF5b66BafPKY,English,0.093,0.753,0.508,0.004,-8.449,0.688,0.277,129.328,0.504,0.177
Future,BEASTMODE 2,2018,53,31.8,https://i.scdn.co/image/ab67616d0000b273c64062196630be5cee367ee8,6Ew52HWkgfbth9ihRAq2Xd,English,0.161,0.794,0.574,0.0,-7.348,0.667,0.193,140.377,0.443,0.16
Future,SUPER SLIMEY,2017,60,40.8,https://i.scdn.co/image/ab67616d0000b2735998097d9467eccb3e99b8c1,187UNqZ7MX3neMYkkevmdm,English,0.06,0.77,0.61,0.0,-6.487,0.538,0.239,143.892,0.337,0.156
Future,HNDRXX,2017,75,76.7,https://i.scdn.co/image/ab67616d0000b2738eb0280d561e9b964a3e74ca,7K6OykPbezfgKgBufihn6X,English,0.188,0.734,0.536,0.027,-7.192,0.421,0.203,120.068,0.311,0.144
Future,FUTURE,2017,75,74.3,https://i.scdn.co/image/ab67616d0000b273e0b64c8be3c4e804abcb2696,17FBoXK1NU2rvJBbzdzw0r,English,0.104,0.819,0.502,0.004,-8.146,0.6,0.27,133.425,0.353,0.233
Future,EVOL,2016,70,42.4,https://i.scdn.co/image/ab67616d0000b273626745b3aa04899001a924ad,3jJKDKdlwRS584zUlHV2Ly,English,0.089,0.735,0.638,0.048,-5.847,0.417,0.133,131.353,0.306,0.222
Future,Purple Reign,2016,61,39.9,https://i.scdn.co/image/ab67616d0000b2738a66b2b14cd2bc612a7f38fa,76G83osdQ4whezYjnYwwq2,English,0.083,0.741,0.509,0.046,-7.782,0.75,0.194,134.857,0.249,0.166
Future,DS2 (Deluxe),2015,75,86.5,https://i.scdn.co/image/ab67616d0000b273b2592bea12d840fd096ef965,0fUy6IdLHDpGNwavIlhEsl,English,0.225,0.764,0.523,0.065,-7.677,0.579,0.211,132.809,0.254,0.182
G-Eazy,These Things Happen Too (Deluxe),2021,57,99.9,https://i.scdn.co/image/ab67616d0000b273465c3dab87fabd85cafcbf63,2uGyQQS82uzaTXSBe2bs4A,English,0.128,0.668,0.666,0.03,-6.582,0.517,0.253,108.47,0.378,0.219
G-Eazy,These Things Happen Too,2021,54,64.3,https://i.scdn.co/image/ab67616d0000b27316dc8a0abf2e3e40c84544f1,4j7Y3vNhgBBRAujJl85UDk,English,0.179,0.659,0.642,0.045,-7.227,0.579,0.272,107.663,0.412,0.219
G-Eazy,The Beautiful & Damned (Deluxe Edition),2020,56,82.0,https://i.scdn.co/image/ab67616d0000b273ab9dc7dad6691537b78c45d8,3MH4gUVIghBW3W6Jr3aWh9,English,0.124,0.666,0.671,0.0,-6.347,0.545,0.264,105.889,0.359,0.213
G-Eazy,When It's Dark Out (Deluxe Edition),2020,44,68.7,https://i.scdn.co/image/ab67616d0000b27367bbd7b279422117e2199fb7,5a4Yx5hc7VRHUBeNX56euP,English,0.113,0.622,0.592,0.001,-8.723,0.526,0.227,117.134,0.378,0.184
G-Eazy,Everything's Strange Here,2020,45,39.0,https://i.scdn.co/image/ab67616d0000b273e2f96f823335386f6acb957d,555CY37YtgVd2d102DxQqM,English,0.48,0.523,0.546,0.024,-7.763,0.455,0.053,118.926,0.277,0.159
G-Eazy,Scary Nights,2019,44,26.9,https://i.scdn.co/image/ab67616d0000b273e91171c48d68cbc24c4bbb49,77Q0xwlCfFLhUNO1Sh8ORM,English,0.05,0.697,0.744,0.0,-5.158,0.625,0.322,112.025,0.501,0.157
G-Eazy,The Beautiful & Damned,2017,73,74.6,https://i.scdn.co/image/ab67616d0000b273046527a9c176f7c2916f3530,1VAc77UvK5wj8ZSWCo3V2b,English,0.129,0.658,0.665,0.0,-6.414,0.55,0.261,106.805,0.333,0.208
G-Eazy,When It's Dark Out,2015,71,61.2,https://i.scdn.co/image/ab67616d0000b27398acfa8c055deedc25e6081d,09Q3WwGYsQe5ognkvVkmCu,English,0.109,0.62,0.588,0.001,-9.141,0.471,0.218,117.903,0.401,0.192
G-Eazy,These Things Happen,2014,71,56.2,https://i.scdn.co/image/ab67616d0000b273bdfe4efd674482cf5ac88c99,6wDc63NhKy2PyXdbhkRmrl,English,0.222,0.575,0.55,0.066,-9.905,0.625,0.202,108.146,0.221,0.193
G-Eazy,Must Be Nice,2012,54,30.3,https://i.scdn.co/image/ab67616d0000b2737181af52d89063ff89acf3e0,1wRnE3zgCE5oY28pzmlsqe,English,0.165,0.525,0.609,0.093,-8.89,0.8,0.128,114.684,0.29,0.181
Genesis,The Last Domino?,2021,37,156.5,https://i.scdn.co/image/ab67616d0000b2733c21170f4571818d67f7934e,2VMk6eFV1MafApI6Txke5H,English,0.226,0.479,0.672,0.078,-8.88,0.815,0.042,117.693,0.395,0.19
Genesis,Archive #2 (1976 - 1992),2000,31,206.3,https://i.scdn.co/image/ab67616d0000b27315fe51ace44a91c6e1dbdfab,5ZJrRUIm6apjER9MNU7QBJ,English,0.267,0.486,0.71,0.168,-7.355,0.912,0.039,116.055,0.454,0.376
Genesis,Archive #1 (1967 - 1975),1998,31,244.3,https://i.scdn.co/image/ab67616d0000b2736e042c39906a7c7d49b67b91,12u6LF4yFFfbGK554Duay5,English,0.379,0.389,0.492,0.103,-11.734,0.52,0.069,112.394,0.347,0.352
Genesis,Calling All Stations (2007 Remaster),1997,33,67.2,https://i.scdn.co/image/ab67616d0000b27312d1265169c4c831cb3bac0a,2sJEOd3e3IFy5kmPPUdHge,English,0.144,0.441,0.642,0.001,-8.123,0.636,0.034,116.193,0.441,0.148
Genesis,We Can't Dance (2007 Remaster),1991,53,71.8,https://i.scdn.co/image/ab67616d0000b273715989800acd29a992275c31,1lCuwXVtx72gZN0iT20TmO,English,0.303,0.603,0.581,0.044,-9.15,0.583,0.032,106.246,0.383,0.148
Genesis,Invisible Touch (2007 Remaster),1986,60,46.1,https://i.scdn.co/image/ab67616d0000b273b917174eb6069392e8a3cc7f,632b0oXuFpstA4DO2cUKdG,English,0.135,0.532,0.752,0.115,-8.717,0.75,0.04,113.344,0.501,0.202
Genesis,Genesis (2007 Remaster),1983,61,46.3,https://i.scdn.co/image/ab67616d0000b273945c366eda66495226e4a46d,6BX8AS7J97PSQNrteX325Z,English,0.185,0.584,0.752,0.128,-8.912,0.556,0.034,117.23,0.645,0.24
Genesis,Abacab (2007 Remaster),1981,47,47.1,https://i.scdn.co/image/ab67616d0000b2736deb4dcdeef72546eb4384d6,6KSLVAuJx6hWsYEk005uZj,English,0.143,0.637,0.754,0.072,-8.455,1.0,0.035,116.105,0.449,0.159
Genesis,Duke (2007 Remaster),1980,33,55.0,https://i.scdn.co/image/ab67616d0000b2731673252eaed42f0a61dd6a6c,6Ppgh91vhXXy6k5rjkwC1O,English,0.163,0.389,0.659,0.099,-8.71,0.917,0.036,132.482,0.256,0.188
Genesis,And Then There Were Three (2007 Remaster),1978,48,53.6,https://i.scdn.co/image/ab67616d0000b273d9c20a78df6b65574835c4c0,4nh8I6fmXqcS4AqpVSu3aI,English,0.125,0.313,0.633,0.01,-7.66,0.818,0.036,120.92,0.337,0.169
Genesis,Wind & Wuthering (2007 Remaster),1976,30,50.9,https://i.scdn.co/image/ab67616d0000b273a790a3e607b9ad89b11b9bbc,0vHZsCgm66uovdpjzqnqGe,English,0.266,0.287,0.588,0.277,-8.77,0.778,0.061,118.256,0.177,0.202
Genesis,Wind & Wuthering,1976,33,50.9,https://i.scdn.co/image/ab67616d0000b273e9cadc388fb402ae89508fc5,4gRwe7MFlmZ08i5N5kwJ2C,English,0.252,0.291,0.382,0.314,-14.234,0.889,0.036,117.046,0.206,0.181
Genesis,A Trick of the Tail (2007 Remaster),1976,35,51.4,https://i.scdn.co/image/ab67616d0000b27358dccdc06dafe0d0dc170283,4B84Q4vYuoTPaxmFMYlbWD,English,0.235,0.336,0.6,0.104,-9.226,0.75,0.04,131.018,0.293,0.17
Genesis,The Lamb Lies Down on Broadway (2007 Stereo Mix),1974,46,94.3,https://i.scdn.co/image/ab67616d0000b27302cb21292aeb764d270b85c0,49BxISwAbZZfmlhqD6Vh88,English,0.356,0.341,0.606,0.157,-9.023,0.609,0.076,121.25,0.297,0.286
Genesis,Selling England by the Pound (2007 Stereo Mix),1973,44,53.6,https://i.scdn.co/image/ab67616d0000b273a257970e3f7fcdb0401727c2,1rZGSWC3pMmejDwYG0ZXma,English,0.244,0.378,0.519,0.068,-10.598,0.75,0.053,105.753,0.341,0.128
George Ezra,Gold Rush Kid,2022,75,38.9,https://i.scdn.co/image/ab67616d0000b273ca576b6bbd56385e1120640e,5RaDlk1pjOFSfcGDurH62z,English,0.434,0.573,0.589,0.002,-6.132,0.917,0.043,98.635,0.519,0.129
George Ezra,Staying at Tamara's,2018,74,37.3,https://i.scdn.co/image/ab67616d0000b273103045cd1c29dd16a469f808,2NaulYO6lGXTyIzWTJvRJj,English,0.331,0.601,0.681,0.001,-5.482,0.818,0.045,119.876,0.541,0.18
George Ezra,Wanted on Voyage (Expanded Edition),2014,75,57.4,https://i.scdn.co/image/ab67616d0000b273d6df3bccf3ec41ea2f76debc,6mcMKGEgukjyiR5IKElQ2E,English,0.289,0.562,0.571,0.0,-7.133,0.875,0.034,104.33,0.357,0.221
George Michael,Older + Upper,2022,36,87.9,https://i.scdn.co/image/ab67616d0000b273f909bc19202a1411df502ad6,0Vw6FmuN5pWZQbW5ztqOfk,English,0.194,0.679,0.576,0.171,-10.565,0.353,0.049,121.266,0.491,0.236
George Michael,Older (Expanded Edition),2022,46,258.2,https://i.scdn.co/image/ab67616d0000b2738cad8ecc41214ed428898645,6vrPb5bne9kMaRB22t1Rmn,English,0.15,0.68,0.648,0.168,-9.367,0.432,0.044,121.83,0.542,0.267
George Michael,Listen Without Prejudice / MTV Unplugged (Deluxe),2017,62,187.6,https://i.scdn.co/image/ab67616d0000b27329c1c454ed1b2acfa64dc37f,0ZeOyoJHPD6czbTPAT9Qaj,English,0.244,0.625,0.59,0.044,-12.218,0.514,0.049,112.275,0.592,0.313
George Michael,Patience,2004,55,70.4,https://i.scdn.co/image/ab67616d0000b2732d7847e92ea987a81adb699f,1Ys4joU6TESJ4eh00lvUoI,English,0.33,0.679,0.516,0.068,-9.724,0.643,0.056,114.618,0.494,0.109
George Michael,Songs From The Last Century,1999,52,43.2,https://i.scdn.co/image/ab67616d0000b2732f6b7d9f0b6e91bd1a3a785e,3iMgLMyrIlw1AIRlLfUF7u,English,0.647,0.429,0.271,0.1,-12.946,0.5,0.035,122.488,0.25,0.118
George Michael,Older,1996,62,59.0,https://i.scdn.co/image/ab67616d0000b273721aa94703c1a94c735aacd0,45evuVVrY9LzPez8geNEIF,English,0.177,0.654,0.481,0.208,-12.118,0.364,0.057,122.521,0.418,0.214
George Michael,Listen Without Prejudice (Remastered),1990,59,48.3,https://i.scdn.co/image/ab67616d0000b27351f7b4060cb1099f761632e9,3wefJju6OeLfLCd5KJWi7o,English,0.447,0.562,0.471,0.006,-13.625,0.8,0.042,119.357,0.46,0.112
George Michael,Faith,1987,57,105.5,https://i.scdn.co/image/ab67616d0000b273700d76fa52fb2ea37ef699cb,5E68z4OgQrR446xVOxZKs6,English,0.131,0.653,0.616,0.189,-10.641,0.579,0.061,118.766,0.514,0.19
girl in red,if i could make it go quiet,2021,72,33.3,https://i.scdn.co/image/ab67616d0000b27348de97658631644cc60f3c8d,69p42ovQdwmYPLUsAQpeNn,English,0.29,0.51,0.641,0.253,-7.991,0.455,0.101,141.696,0.4,0.182
Giveon,Give Or Take,2022,76,45.2,https://i.scdn.co/image/ab67616d0000b2732739e569d6b6d0e0abc8cd9b,64LkgCfNbLqjclQYCTid8L,English,0.566,0.545,0.379,0.0,-10.082,0.467,0.054,100.668,0.336,0.232
Giveon,When It's All Said And Done... Take Time,2021,72,36.8,https://i.scdn.co/image/ab67616d0000b27395b3744a4e137e68051cf809,1otOJAtgvO5VCBL4Gykrrd,English,0.5,0.527,0.419,0.002,-9.884,0.462,0.122,118.145,0.35,0.413
Giveon,TAKE TIME,2020,77,24.2,https://i.scdn.co/image/ab67616d0000b2733317fc12f8b9a9a0b8459766,1zHR48K6XtWYm6bhrw4J6C,English,0.495,0.535,0.407,0.004,-10.214,0.5,0.122,118.333,0.322,0.453
Glass Animals,Dreamland (Real Life Edition),2022,50,125.2,https://i.scdn.co/image/ab67616d0000b27360d9f3955a8cc8eb67265a38,2YA8gtgzLZaum0wOaHZq8T,English,0.261,0.674,0.569,0.141,-8.837,0.605,0.065,114.746,0.404,0.177
Glass Animals,Dreamland (+ Bonus Levels),2021,65,86.8,https://i.scdn.co/image/ab67616d0000b27399393d90f3c4ebd60d09d23e,0E2xXn23qVmfx9ThZjWFBE,English,0.346,0.664,0.498,0.094,-9.676,0.556,0.066,112.092,0.406,0.185
Glass Animals,Dreamland,2020,82,45.4,https://i.scdn.co/image/ab67616d0000b273712701c5e263efc8726b1464,5bfpRtBW7RNRdsm3tRyl3R,English,0.501,0.524,0.382,0.106,-12.802,0.562,0.047,99.077,0.3,0.184
